R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
569,not_pulled_EV,0.55,0.6504,1.691,0.7897,1.393,0.4411,2.494
569,not_pulled_EV,0.7,0.684,1.608,0.8245,1.334,0.472,2.331
569,not_pulled_EV,0.85,0.7174,1.533,0.8593,1.28,0.5042,2.182
569,not_pulled_PP,0.25,0.5627,1.955,0.7137,1.541,0.3411,3.225
569,not_pulled_PP,0.4,0.6048,1.819,0.758,1.451,0.3801,2.894
569,not_pulled_PP,0.55,0.6423,1.713,0.7963,1.381,0.4138,2.658
569,not_pulled_PP,0.7,0.675,1.63,0.8303,1.325,0.4438,2.478
569,not_pulled_PP,0.85,0.708,1.554,0.8644,1.273,0.4757,2.313
569,pulled,0.25,0.8089,1.36,0.9599,1.146,0.5157,2.133
569,pulled,0.4,0.8089,1.36,0.9599,1.146,0.5157,2.133
569,pulled,0.55,0.8089,1.36,0.9599,1.146,0.5157,2.133
569,pulled,0.7,0.8091,1.36,0.9601,1.146,0.5159,2.132
569,pulled,0.85,0.8094,1.359,0.9604,1.145,0.5164,2.13
568,not_pulled_EV,0.25,0.5676,1.938,0.7036,1.563,0.3665,3.001
568,not_pulled_EV,0.4,0.611,1.8,0.7493,1.468,0.4062,2.708
568,not_pulled_EV,0.55,0.6502,1.692,0.7895,1.393,0.4411,2.494
568,not_pulled_EV,0.7,0.6838,1.609,0.8243,1.334,0.472,2.331
568,not_pulled_EV,0.85,0.7173,1.534,0.8592,1.28,0.5042,2.182
568,not_pulled_PP,0.25,0.5622,1.957,0.7132,1.542,0.3409,3.227
568,not_pulled_PP,0.4,0.6044,1.82,0.7576,1.452,0.3799,2.895
568,not_pulled_PP,0.55,0.6421,1.713,0.7962,1.382,0.4138,2.658
568,not_pulled_PP,0.7,0.6748,1.63,0.8301,1.325,0.4438,2.479
568,not_pulled_PP,0.85,0.7079,1.554,0.8643,1.273,0.4757,2.312
568,pulled,0.25,0.8089,1.36,0.9599,1.146,0.516,2.132
568,pulled,0.4,0.8089,1.36,0.9599,1.146,0.516,2.132
568,pulled,0.55,0.8089,1.36,0.9599,1.146,0.516,2.132
568,pulled,0.7,0.809,1.36,0.96,1.146,0.5162,2.131
568,pulled,0.85,0.8093,1.359,0.9604,1.145,0.5167,2.129
567,not_pulled_EV,0.25,0.567,1.94,0.703,1.565,0.3662,3.004
567,not_pulled_EV,0.4,0.6106,1.802,0.7489,1.469,0.406,2.709
567,not_pulled_EV,0.55,0.65,1.692,0.7893,1.394,0.4411,2.494
567,not_pulled_EV,0.7,0.6836,1.609,0.8241,1.335,0.4719,2.331
567,not_pulled_EV,0.85,0.7171,1.534,0.859,1.281,0.5043,2.181
567,not_pulled_PP,0.25,0.5617,1.958,0.7127,1.543,0.3406,3.229
567,not_pulled_PP,0.4,0.604,1.821,0.7572,1.453,0.3798,2.896
567,not_pulled_PP,0.55,0.642,1.714,0.796,1.382,0.4139,2.658
567,not_pulled_PP,0.7,0.6746,1.631,0.8299,1.325,0.4438,2.479
567,not_pulled_PP,0.85,0.7078,1.554,0.8641,1.273,0.4758,2.312
567,pulled,0.25,0.8088,1.36,0.9598,1.146,0.5163,2.131
567,pulled,0.4,0.8088,1.36,0.9598,1.146,0.5163,2.131
567,pulled,0.55,0.8088,1.36,0.9598,1.146,0.5163,2.131
567,pulled,0.7,0.809,1.36,0.9599,1.146,0.5165,2.13
567,pulled,0.85,0.8093,1.359,0.9603,1.145,0.517,2.128
566,not_pulled_EV,0.25,0.5665,1.942,0.7025,1.566,0.3659,3.006
566,not_pulled_EV,0.4,0.6101,1.803,0.7485,1.47,0.4059,2.71
566,not_pulled_EV,0.55,0.6498,1.693,0.7891,1.394,0.4412,2.493
566,not_pulled_EV,0.7,0.6834,1.61,0.8239,1.335,0.4719,2.331
566,not_pulled_EV,0.85,0.717,1.534,0.8589,1.281,0.5044,2.181
566,not_pulled_PP,0.25,0.5612,1.96,0.7122,1.544,0.3404,3.232
566,not_pulled_PP,0.4,0.6036,1.822,0.7569,1.453,0.3796,2.898
566,not_pulled_PP,0.55,0.6418,1.714,0.7959,1.382,0.4139,2.657
566,not_pulled_PP,0.7,0.6744,1.631,0.8297,1.326,0.4437,2.479
566,not_pulled_PP,0.85,0.7077,1.554,0.864,1.273,0.4758,2.312
566,pulled,0.25,0.8088,1.36,0.9597,1.146,0.5166,2.129
566,pulled,0.4,0.8088,1.36,0.9597,1.146,0.5166,2.129
566,pulled,0.55,0.8088,1.36,0.9597,1.146,0.5166,2.129
566,pulled,0.7,0.8089,1.36,0.9598,1.146,0.5168,2.129
566,pulled,0.85,0.8092,1.359,0.9602,1.146,0.5173,2.126
565,not_pulled_EV,0.25,0.5659,1.944,0.7019,1.567,0.3657,3.008
565,not_pulled_EV,0.4,0.6097,1.804,0.7481,1.47,0.4057,2.711
565,not_pulled_EV,0.55,0.6496,1.693,0.7889,1.394,0.4412,2.493
565,not_pulled_EV,0.7,0.6832,1.61,0.8237,1.335,0.4719,2.331
565,not_pulled_EV,0.85,0.7168,1.535,0.8587,1.281,0.5045,2.181
565,not_pulled_PP,0.25,0.5607,1.962,0.7117,1.546,0.3401,3.234
565,not_pulled_PP,0.4,0.6032,1.823,0.7566,1.454,0.3795,2.899
565,not_pulled_PP,0.55,0.6416,1.714,0.7957,1.382,0.414,2.657
565,not_pulled_PP,0.7,0.6742,1.632,0.8295,1.326,0.4437,2.479
565,not_pulled_PP,0.85,0.7075,1.555,0.8639,1.273,0.4758,2.312
565,pulled,0.25,0.8087,1.36,0.9597,1.146,0.5169,2.128
565,pulled,0.4,0.8087,1.36,0.9597,1.146,0.5169,2.128
565,pulled,0.55,0.8087,1.36,0.9597,1.146,0.5169,2.128
565,pulled,0.7,0.8088,1.36,0.9598,1.146,0.5171,2.127
565,pulled,0.85,0.8091,1.359,0.9602,1.146,0.5176,2.125
564,not_pulled_EV,0.25,0.5653,1.946,0.7013,1.568,0.3654,3.01
564,not_pulled_EV,0.4,0.6093,1.805,0.7477,1.471,0.4055,2.712
564,not_pulled_EV,0.55,0.6494,1.694,0.7887,1.395,0.4412,2.493
564,not_pulled_EV,0.7,0.683,1.611,0.8235,1.336,0.4719,2.331
564,not_pulled_EV,0.85,0.7166,1.535,0.8585,1.281,0.5045,2.18
564,not_pulled_PP,0.25,0.5601,1.964,0.7112,1.547,0.3399,3.236
564,not_pulled_PP,0.4,0.6029,1.825,0.7562,1.455,0.3793,2.9
564,not_pulled_PP,0.55,0.6415,1.715,0.7955,1.383,0.414,2.657
564,not_pulled_PP,0.7,0.674,1.632,0.8293,1.326,0.4437,2.479
564,not_pulled_PP,0.85,0.7074,1.555,0.8637,1.274,0.4759,2.311
564,pulled,0.25,0.8086,1.36,0.9596,1.146,0.5171,2.127
564,pulled,0.4,0.8086,1.36,0.9596,1.146,0.5171,2.127
564,pulled,0.55,0.8086,1.36,0.9596,1.146,0.5171,2.127
564,pulled,0.7,0.8088,1.36,0.9597,1.146,0.5174,2.126
564,pulled,0.85,0.8091,1.36,0.9601,1.146,0.5179,2.124
563,not_pulled_EV,0.25,0.5647,1.948,0.7008,1.57,0.3651,3.013
563,not_pulled_EV,0.4,0.6088,1.807,0.7473,1.472,0.4054,2.714
563,not_pulled_EV,0.55,0.6491,1.695,0.7885,1.395,0.4412,2.493
563,not_pulled_EV,0.7,0.6827,1.611,0.8233,1.336,0.4719,2.331
563,not_pulled_EV,0.85,0.7165,1.535,0.8584,1.281,0.5046,2.18
563,not_pulled_PP,0.25,0.5596,1.966,0.7107,1.548,0.3396,3.239
563,not_pulled_PP,0.4,0.6025,1.826,0.7559,1.455,0.3792,2.901
563,not_pulled_PP,0.55,0.6413,1.715,0.7954,1.383,0.4141,2.657
563,not_pulled_PP,0.7,0.6739,1.632,0.8292,1.327,0.4437,2.479
563,not_pulled_PP,0.85,0.7073,1.555,0.8636,1.274,0.476,2.311
563,pulled,0.25,0.8086,1.36,0.9595,1.146,0.5174,2.126
563,pulled,0.4,0.8086,1.36,0.9595,1.146,0.5174,2.126
563,pulled,0.55,0.8086,1.36,0.9595,1.146,0.5174,2.126
563,pulled,0.7,0.8087,1.36,0.9596,1.146,0.5176,2.125
563,pulled,0.85,0.809,1.36,0.96,1.146,0.5181,2.123
562,not_pulled_EV,0.25,0.5641,1.95,0.7002,1.571,0.3649,3.015
562,not_pulled_EV,0.4,0.6084,1.808,0.7469,1.473,0.4052,2.715
562,not_pulled_EV,0.55,0.6489,1.695,0.7883,1.395,0.4413,2.493
562,not_pulled_EV,0.7,0.6825,1.612,0.8231,1.336,0.4718,2.331
562,not_pulled_EV,0.85,0.7163,1.536,0.8582,1.282,0.5047,2.18
562,not_pulled_PP,0.25,0.5591,1.967,0.7102,1.549,0.3394,3.241
562,not_pulled_PP,0.4,0.6021,1.827,0.7555,1.456,0.379,2.902
562,not_pulled_PP,0.55,0.6411,1.716,0.7952,1.383,0.4141,2.656
562,not_pulled_PP,0.7,0.6737,1.633,0.829,1.327,0.4436,2.479
562,not_pulled_PP,0.85,0.7071,1.556,0.8635,1.274,0.476,2.311
562,pulled,0.25,0.8085,1.361,0.9594,1.147,0.5177,2.125
562,pulled,0.4,0.8085,1.361,0.9594,1.147,0.5177,2.125
562,pulled,0.55,0.8085,1.361,0.9594,1.147,0.5177,2.125
562,pulled,0.7,0.8086,1.36,0.9596,1.146,0.5179,2.124
562,pulled,0.85,0.8089,1.36,0.9599,1.146,0.5184,2.122
561,not_pulled_EV,0.25,0.5636,1.952,0.6997,1.572,0.3646,3.017
561,not_pulled_EV,0.4,0.6079,1.809,0.7465,1.474,0.4051,2.716
561,not_pulled_EV,0.55,0.6487,1.696,0.7881,1.396,0.4413,2.493
561,not_pulled_EV,0.7,0.6823,1.612,0.8229,1.337,0.4718,2.331
561,not_pulled_EV,0.85,0.7162,1.536,0.8581,1.282,0.5047,2.179
561,not_pulled_PP,0.25,0.5586,1.969,0.7097,1.55,0.3391,3.243
561,not_pulled_PP,0.4,0.6017,1.828,0.7551,1.457,0.3789,2.903
561,not_pulled_PP,0.55,0.641,1.716,0.7951,1.384,0.4142,2.656
561,not_pulled_PP,0.7,0.6735,1.633,0.8288,1.327,0.4436,2.48
561,not_pulled_PP,0.85,0.707,1.556,0.8633,1.274,0.4761,2.311
561,pulled,0.25,0.8085,1.361,0.9594,1.147,0.518,2.124
561,pulled,0.4,0.8085,1.361,0.9594,1.147,0.518,2.124
561,pulled,0.55,0.8085,1.361,0.9594,1.147,0.518,2.124
561,pulled,0.7,0.8086,1.36,0.9595,1.146,0.5182,2.123
561,pulled,0.85,0.8089,1.36,0.9599,1.146,0.5187,2.121
560,not_pulled_EV,0.25,0.563,1.954,0.6991,1.573,0.3643,3.019
560,not_pulled_EV,0.4,0.6075,1.811,0.7461,1.474,0.4049,2.717
560,not_pulled_EV,0.55,0.6485,1.696,0.7879,1.396,0.4413,2.493
560,not_pulled_EV,0.7,0.6821,1.613,0.8227,1.337,0.4718,2.331
560,not_pulled_EV,0.85,0.716,1.536,0.8579,1.282,0.5048,2.179
560,not_pulled_PP,0.25,0.5581,1.971,0.7092,1.551,0.3389,3.246
560,not_pulled_PP,0.4,0.6013,1.829,0.7548,1.457,0.3787,2.905
560,not_pulled_PP,0.55,0.6408,1.717,0.7949,1.384,0.4142,2.656
560,not_pulled_PP,0.7,0.6733,1.634,0.8286,1.328,0.4436,2.48
560,not_pulled_PP,0.85,0.7069,1.556,0.8632,1.274,0.4761,2.31
560,pulled,0.25,0.8084,1.361,0.9593,1.147,0.5183,2.122
560,pulled,0.4,0.8084,1.361,0.9593,1.147,0.5183,2.122
560,pulled,0.55,0.8084,1.361,0.9593,1.147,0.5183,2.122
560,pulled,0.7,0.8085,1.361,0.9594,1.147,0.5185,2.122
560,pulled,0.85,0.8088,1.36,0.9598,1.146,0.519,2.119
559,not_pulled_EV,0.25,0.5624,1.956,0.6985,1.575,0.3641,3.021
559,not_pulled_EV,0.4,0.607,1.812,0.7456,1.475,0.4047,2.718
559,not_pulled_EV,0.55,0.648,1.697,0.7875,1.397,0.4412,2.493
559,not_pulled_EV,0.7,0.6818,1.613,0.8224,1.338,0.4718,2.331
559,not_pulled_EV,0.85,0.7158,1.537,0.8577,1.283,0.5049,2.179
559,not_pulled_PP,0.25,0.5575,1.973,0.7087,1.552,0.3387,3.248
559,not_pulled_PP,0.4,0.6008,1.831,0.7543,1.458,0.3786,2.906
559,not_pulled_PP,0.55,0.6404,1.718,0.7945,1.384,0.4141,2.656
559,not_pulled_PP,0.7,0.6731,1.634,0.8284,1.328,0.4437,2.479
559,not_pulled_PP,0.85,0.7067,1.556,0.863,1.275,0.4762,2.31
559,pulled,0.25,0.8083,1.361,0.9591,1.147,0.5185,2.121
559,pulled,0.4,0.8083,1.361,0.9591,1.147,0.5185,2.121
559,pulled,0.55,0.8083,1.361,0.9591,1.147,0.5185,2.121
559,pulled,0.7,0.8084,1.361,0.9592,1.147,0.5187,2.121
559,pulled,0.85,0.8087,1.36,0.9596,1.146,0.5192,2.119
558,not_pulled_EV,0.25,0.5618,1.958,0.698,1.576,0.3638,3.023
558,not_pulled_EV,0.4,0.6065,1.814,0.7452,1.476,0.4046,2.719
558,not_pulled_EV,0.55,0.6476,1.699,0.787,1.398,0.4411,2.494
558,not_pulled_EV,0.7,0.6815,1.614,0.8221,1.338,0.4719,2.331
558,not_pulled_EV,0.85,0.7155,1.537,0.8574,1.283,0.505,2.178
558,not_pulled_PP,0.25,0.557,1.975,0.7081,1.553,0.3385,3.249
558,not_pulled_PP,0.4,0.6004,1.832,0.7539,1.459,0.3784,2.907
558,not_pulled_PP,0.55,0.64,1.719,0.7941,1.385,0.414,2.657
558,not_pulled_PP,0.7,0.6729,1.635,0.8282,1.328,0.4438,2.479
558,not_pulled_PP,0.85,0.7065,1.557,0.8628,1.275,0.4763,2.309
558,pulled,0.25,0.8082,1.361,0.9589,1.147,0.5187,2.121
558,pulled,0.4,0.8082,1.361,0.9589,1.147,0.5187,2.121
558,pulled,0.55,0.8082,1.361,0.9589,1.147,0.5187,2.121
558,pulled,0.7,0.8083,1.361,0.959,1.147,0.5189,2.12
558,pulled,0.85,0.8086,1.36,0.9594,1.147,0.5194,2.118
557,not_pulled_EV,0.25,0.5612,1.96,0.6974,1.577,0.3636,3.025
557,not_pulled_EV,0.4,0.6061,1.815,0.7447,1.477,0.4044,2.72
557,not_pulled_EV,0.55,0.6471,1.7,0.7866,1.398,0.441,2.494
557,not_pulled_EV,0.7,0.6813,1.615,0.8218,1.338,0.4719,2.331
557,not_pulled_EV,0.85,0.7153,1.538,0.8572,1.283,0.5052,2.178
557,not_pulled_PP,0.25,0.5564,1.977,0.7076,1.555,0.3383,3.251
557,not_pulled_PP,0.4,0.5999,1.834,0.7534,1.46,0.3783,2.908
557,not_pulled_PP,0.55,0.6396,1.72,0.7937,1.386,0.4139,2.657
557,not_pulled_PP,0.7,0.6727,1.635,0.828,1.328,0.4439,2.478
557,not_pulled_PP,0.85,0.7063,1.557,0.8627,1.275,0.4764,2.309
557,pulled,0.25,0.8081,1.361,0.9587,1.147,0.5189,2.12
557,pulled,0.4,0.8081,1.361,0.9587,1.147,0.5189,2.12
557,pulled,0.55,0.8081,1.361,0.9587,1.147,0.5189,2.12
557,pulled,0.7,0.8082,1.361,0.9588,1.147,0.5192,2.119
557,pulled,0.85,0.8085,1.361,0.9591,1.147,0.5197,2.117
556,not_pulled_EV,0.25,0.5606,1.962,0.6968,1.579,0.3634,3.027
556,not_pulled_EV,0.4,0.6056,1.816,0.7442,1.478,0.4043,2.721
556,not_pulled_EV,0.55,0.6467,1.701,0.7861,1.399,0.4409,2.495
556,not_pulled_EV,0.7,0.681,1.615,0.8216,1.339,0.472,2.331
556,not_pulled_EV,0.85,0.715,1.538,0.8569,1.284,0.5053,2.177
556,not_pulled_PP,0.25,0.5559,1.979,0.707,1.556,0.3381,3.253
556,not_pulled_PP,0.4,0.5994,1.835,0.7529,1.461,0.3781,2.909
556,not_pulled_PP,0.55,0.6391,1.721,0.7934,1.387,0.4139,2.658
556,not_pulled_PP,0.7,0.6725,1.636,0.8278,1.329,0.444,2.478
556,not_pulled_PP,0.85,0.7062,1.558,0.8625,1.275,0.4765,2.308
556,pulled,0.25,0.808,1.361,0.9585,1.148,0.5192,2.119
556,pulled,0.4,0.808,1.361,0.9585,1.148,0.5192,2.119
556,pulled,0.55,0.808,1.361,0.9585,1.148,0.5192,2.119
556,pulled,0.7,0.8081,1.361,0.9586,1.148,0.5194,2.118
556,pulled,0.85,0.8084,1.361,0.9589,1.147,0.5199,2.116
555,not_pulled_EV,0.25,0.56,1.964,0.6962,1.58,0.3632,3.029
555,not_pulled_EV,0.4,0.6051,1.818,0.7438,1.479,0.4042,2.722
555,not_pulled_EV,0.55,0.6462,1.702,0.7857,1.4,0.4408,2.495
555,not_pulled_EV,0.7,0.6807,1.616,0.8213,1.339,0.472,2.33
555,not_pulled_EV,0.85,0.7148,1.539,0.8567,1.284,0.5054,2.176
555,not_pulled_PP,0.25,0.5553,1.981,0.7065,1.557,0.3379,3.255
555,not_pulled_PP,0.4,0.5989,1.837,0.7525,1.462,0.378,2.91
555,not_pulled_PP,0.55,0.6387,1.722,0.793,1.387,0.4138,2.658
555,not_pulled_PP,0.7,0.6723,1.636,0.8276,1.329,0.4441,2.477
555,not_pulled_PP,0.85,0.706,1.558,0.8623,1.276,0.4766,2.308
555,pulled,0.25,0.8079,1.362,0.9583,1.148,0.5194,2.118
555,pulled,0.4,0.8079,1.362,0.9583,1.148,0.5194,2.118
555,pulled,0.55,0.8079,1.362,0.9583,1.148,0.5194,2.118
555,pulled,0.7,0.808,1.361,0.9584,1.148,0.5196,2.117
555,pulled,0.85,0.8083,1.361,0.9587,1.147,0.5201,2.115
554,not_pulled_EV,0.25,0.5594,1.966,0.6956,1.581,0.3629,3.031
554,not_pulled_EV,0.4,0.6046,1.819,0.7433,1.48,0.404,2.723
554,not_pulled_EV,0.55,0.6458,1.703,0.7852,1.401,0.4407,2.496
554,not_pulled_EV,0.7,0.6804,1.617,0.821,1.34,0.4721,2.33
554,not_pulled_EV,0.85,0.7146,1.539,0.8565,1.284,0.5055,2.176
554,not_pulled_PP,0.25,0.5548,1.983,0.7059,1.558,0.3378,3.257
554,not_pulled_PP,0.4,0.5985,1.838,0.752,1.463,0.3778,2.911
554,not_pulled_PP,0.55,0.6383,1.723,0.7926,1.388,0.4137,2.659
554,not_pulled_PP,0.7,0.6721,1.637,0.8275,1.329,0.4441,2.477
554,not_pulled_PP,0.85,0.7058,1.559,0.8621,1.276,0.4767,2.307
554,pulled,0.25,0.8078,1.362,0.958,1.148,0.5196,2.117
554,pulled,0.4,0.8078,1.362,0.958,1.148,0.5196,2.117
554,pulled,0.55,0.8078,1.362,0.958,1.148,0.5196,2.117
554,pulled,0.7,0.8079,1.362,0.9581,1.148,0.5198,2.116
554,pulled,0.85,0.8082,1.361,0.9585,1.148,0.5203,2.114
553,not_pulled_EV,0.25,0.5588,1.968,0.6951,1.583,0.3627,3.033
553,not_pulled_EV,0.4,0.6041,1.821,0.7428,1.481,0.4038,2.724
553,not_pulled_EV,0.55,0.6453,1.705,0.7848,1.402,0.4406,2.496
553,not_pulled_EV,0.7,0.6801,1.617,0.8207,1.34,0.4721,2.33
553,not_pulled_EV,0.85,0.7143,1.54,0.8562,1.285,0.5056,2.175
553,not_pulled_PP,0.25,0.5542,1.985,0.7054,1.56,0.3376,3.259
553,not_pulled_PP,0.4,0.598,1.839,0.7515,1.464,0.3777,2.912
553,not_pulled_PP,0.55,0.6379,1.724,0.7922,1.389,0.4136,2.66
553,not_pulled_PP,0.7,0.6719,1.637,0.8273,1.33,0.4442,2.476
553,not_pulled_PP,0.85,0.7056,1.559,0.8619,1.276,0.4768,2.307
553,pulled,0.25,0.8077,1.362,0.9578,1.148,0.5198,2.116
553,pulled,0.4,0.8077,1.362,0.9578,1.148,0.5198,2.116
553,pulled,0.55,0.8077,1.362,0.9578,1.148,0.5198,2.116
553,pulled,0.7,0.8078,1.362,0.9579,1.148,0.52,2.115
553,pulled,0.85,0.8081,1.361,0.9583,1.148,0.5205,2.113
552,not_pulled_EV,0.25,0.5582,1.97,0.6945,1.584,0.3625,3.035
552,not_pulled_EV,0.4,0.6037,1.822,0.7424,1.482,0.4037,2.725
552,not_pulled_EV,0.55,0.6449,1.706,0.7843,1.402,0.4405,2.497
552,not_pulled_EV,0.7,0.6799,1.618,0.8204,1.341,0.4722,2.33
552,not_pulled_EV,0.85,0.7141,1.54,0.856,1.285,0.5058,2.175
552,not_pulled_PP,0.25,0.5537,1.987,0.7048,1.561,0.3374,3.26
552,not_pulled_PP,0.4,0.5975,1.841,0.751,1.465,0.3775,2.914
552,not_pulled_PP,0.55,0.6375,1.726,0.7918,1.389,0.4135,2.66
552,not_pulled_PP,0.7,0.6717,1.638,0.8271,1.33,0.4443,2.476
552,not_pulled_PP,0.85,0.7054,1.559,0.8618,1.276,0.4769,2.306
552,pulled,0.25,0.8076,1.362,0.9576,1.149,0.52,2.115
552,pulled,0.4,0.8076,1.362,0.9576,1.149,0.52,2.115
552,pulled,0.55,0.8076,1.362,0.9576,1.149,0.52,2.115
552,pulled,0.7,0.8077,1.362,0.9577,1.149,0.5203,2.114
552,pulled,0.85,0.808,1.361,0.958,1.148,0.5208,2.112
551,not_pulled_EV,0.25,0.5576,1.973,0.6939,1.585,0.3622,3.037
551,not_pulled_EV,0.4,0.6032,1.824,0.7419,1.483,0.4035,2.726
551,not_pulled_EV,0.55,0.6444,1.707,0.7839,1.403,0.4404,2.497
551,not_pulled_EV,0.7,0.6796,1.619,0.8201,1.341,0.4722,2.329
551,not_pulled_EV,0.85,0.7138,1.541,0.8557,1.285,0.5059,2.174
551,not_pulled_PP,0.25,0.5531,1.989,0.7043,1.562,0.3372,3.262
551,not_pulled_PP,0.4,0.5971,1.842,0.7506,1.466,0.3774,2.915
551,not_pulled_PP,0.55,0.6371,1.727,0.7914,1.39,0.4134,2.661
551,not_pulled_PP,0.7,0.6715,1.638,0.8269,1.33,0.4444,2.475
551,not_pulled_PP,0.85,0.7052,1.56,0.8616,1.277,0.477,2.306
551,pulled,0.25,0.8075,1.362,0.9574,1.149,0.5202,2.114
551,pulled,0.4,0.8075,1.362,0.9574,1.149,0.5202,2.114
551,pulled,0.55,0.8075,1.362,0.9574,1.149,0.5202,2.114
551,pulled,0.7,0.8076,1.362,0.9575,1.149,0.5205,2.113
551,pulled,0.85,0.8079,1.362,0.9578,1.148,0.521,2.111
550,not_pulled_EV,0.25,0.5571,1.975,0.6934,1.587,0.362,3.039
550,not_pulled_EV,0.4,0.6027,1.825,0.7414,1.484,0.4034,2.727
550,not_pulled_EV,0.55,0.644,1.708,0.7834,1.404,0.4404,2.498
550,not_pulled_EV,0.7,0.6793,1.619,0.8198,1.342,0.4723,2.329
550,not_pulled_EV,0.85,0.7136,1.541,0.8555,1.286,0.506,2.174
550,not_pulled_PP,0.25,0.5526,1.991,0.7037,1.563,0.337,3.264
550,not_pulled_PP,0.4,0.5966,1.844,0.7501,1.466,0.3772,2.916
550,not_pulled_PP,0.55,0.6366,1.728,0.7911,1.391,0.4133,2.661
550,not_pulled_PP,0.7,0.6713,1.639,0.8267,1.331,0.4445,2.475
550,not_pulled_PP,0.85,0.705,1.56,0.8614,1.277,0.4772,2.305
550,pulled,0.25,0.8074,1.362,0.9572,1.149,0.5204,2.114
550,pulled,0.4,0.8074,1.362,0.9572,1.149,0.5204,2.114
550,pulled,0.55,0.8074,1.362,0.9572,1.149,0.5204,2.114
550,pulled,0.7,0.8075,1.362,0.9573,1.149,0.5207,2.113
550,pulled,0.85,0.8078,1.362,0.9576,1.149,0.5212,2.111
549,not_pulled_EV,0.25,0.5565,1.977,0.6928,1.588,0.3618,3.041
549,not_pulled_EV,0.4,0.6022,1.827,0.741,1.485,0.4032,2.728
549,not_pulled_EV,0.55,0.6435,1.709,0.783,1.405,0.4403,2.499
549,not_pulled_EV,0.7,0.679,1.62,0.8196,1.342,0.4723,2.329
549,not_pulled_EV,0.85,0.7134,1.542,0.8553,1.286,0.5061,2.173
549,not_pulled_PP,0.25,0.552,1.993,0.7032,1.564,0.3368,3.266
549,not_pulled_PP,0.4,0.5961,1.845,0.7496,1.467,0.3771,2.917
549,not_pulled_PP,0.55,0.6362,1.729,0.7907,1.391,0.4133,2.662
549,not_pulled_PP,0.7,0.6711,1.639,0.8265,1.331,0.4446,2.474
549,not_pulled_PP,0.85,0.7049,1.561,0.8612,1.277,0.4773,2.305
549,pulled,0.25,0.8073,1.363,0.957,1.149,0.5207,2.113
549,pulled,0.4,0.8073,1.363,0.957,1.149,0.5207,2.113
549,pulled,0.55,0.8073,1.363,0.957,1.149,0.5207,2.113
549,pulled,0.7,0.8074,1.362,0.9571,1.149,0.5209,2.112
549,pulled,0.85,0.8077,1.362,0.9574,1.149,0.5214,2.11
548,not_pulled_EV,0.25,0.5559,1.979,0.6922,1.589,0.3615,3.043
548,not_pulled_EV,0.4,0.6017,1.828,0.7405,1.485,0.4031,2.729
548,not_pulled_EV,0.55,0.643,1.711,0.7826,1.406,0.4402,2.499
548,not_pulled_EV,0.7,0.6787,1.621,0.8193,1.343,0.4723,2.329
