R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
320,not_pulled_PP,0.4,0.5091,2.161,0.6248,1.761,0.3833,2.87
320,not_pulled_PP,0.55,0.5787,1.901,0.6909,1.592,0.4478,2.456
320,not_pulled_PP,0.7,0.6427,1.712,0.7502,1.466,0.5074,2.168
320,not_pulled_PP,0.85,0.6995,1.573,0.8023,1.371,0.5608,1.961
320,pulled,0.25,0.8957,1.228,0.9443,1.165,0.7641,1.44
320,pulled,0.4,0.8957,1.228,0.9443,1.165,0.7641,1.44
320,pulled,0.55,0.8957,1.228,0.9443,1.165,0.7641,1.44
320,pulled,0.7,0.8957,1.228,0.9443,1.165,0.7642,1.439
320,pulled,0.85,0.8958,1.228,0.9444,1.165,0.7642,1.439
319,not_pulled_EV,0.25,0.4013,2.741,0.5099,2.157,0.2987,3.682
319,not_pulled_EV,0.4,0.4657,2.362,0.5727,1.921,0.3587,3.067
319,not_pulled_EV,0.55,0.5255,2.093,0.6305,1.745,0.4149,2.651
319,not_pulled_EV,0.7,0.5864,1.876,0.6883,1.598,0.4724,2.328
319,not_pulled_EV,0.85,0.6435,1.71,0.744,1.479,0.5273,2.086
319,not_pulled_PP,0.25,0.4266,2.578,0.5465,2.013,0.308,3.571
319,not_pulled_PP,0.4,0.508,2.166,0.6236,1.764,0.3826,2.875
319,not_pulled_PP,0.55,0.5775,1.905,0.6897,1.595,0.4471,2.46
319,not_pulled_PP,0.7,0.6417,1.714,0.7492,1.468,0.5068,2.17
319,not_pulled_PP,0.85,0.6986,1.574,0.8014,1.373,0.5603,1.963
319,pulled,0.25,0.8952,1.229,0.9438,1.165,0.764,1.44
319,pulled,0.4,0.8952,1.229,0.9438,1.165,0.764,1.44
319,pulled,0.55,0.8952,1.229,0.9438,1.165,0.764,1.44
319,pulled,0.7,0.8952,1.229,0.9438,1.165,0.7641,1.44
319,pulled,0.85,0.8953,1.229,0.9439,1.165,0.7641,1.44
318,not_pulled_EV,0.25,0.4005,2.747,0.509,2.161,0.2982,3.689
318,not_pulled_EV,0.4,0.4647,2.367,0.5717,1.924,0.358,3.072
318,not_pulled_EV,0.55,0.5246,2.097,0.6295,1.748,0.4142,2.656
318,not_pulled_EV,0.7,0.5854,1.879,0.6874,1.6,0.4718,2.332
318,not_pulled_EV,0.85,0.6427,1.711,0.7431,1.48,0.5267,2.088
318,not_pulled_PP,0.25,0.4255,2.585,0.5453,2.017,0.3073,3.579
318,not_pulled_PP,0.4,0.5068,2.17,0.6224,1.767,0.3819,2.88
318,not_pulled_PP,0.55,0.5764,1.908,0.6885,1.598,0.4463,2.464
318,not_pulled_PP,0.7,0.6407,1.717,0.7482,1.47,0.5062,2.173
318,not_pulled_PP,0.85,0.6978,1.576,0.8006,1.374,0.5598,1.965
318,pulled,0.25,0.8947,1.229,0.9433,1.166,0.7639,1.44
318,pulled,0.4,0.8947,1.229,0.9433,1.166,0.7639,1.44
318,pulled,0.55,0.8947,1.229,0.9433,1.166,0.7639,1.44
318,pulled,0.7,0.8947,1.229,0.9433,1.166,0.764,1.44
318,pulled,0.85,0.8948,1.229,0.9434,1.166,0.764,1.44
317,not_pulled_EV,0.25,0.3996,2.753,0.508,2.165,0.2976,3.696
317,not_pulled_EV,0.4,0.4638,2.372,0.5706,1.928,0.3573,3.078
317,not_pulled_EV,0.55,0.5236,2.101,0.6284,1.75,0.4135,2.66
317,not_pulled_EV,0.7,0.5845,1.882,0.6864,1.603,0.4711,2.335
317,not_pulled_EV,0.85,0.642,1.713,0.7423,1.482,0.5262,2.09
317,not_pulled_PP,0.25,0.4244,2.592,0.5441,2.022,0.3066,3.588
317,not_pulled_PP,0.4,0.5057,2.175,0.6212,1.771,0.3812,2.886
317,not_pulled_PP,0.55,0.5752,1.912,0.6873,1.6,0.4456,2.468
317,not_pulled_PP,0.7,0.6397,1.72,0.7472,1.472,0.5056,2.176
317,not_pulled_PP,0.85,0.6969,1.578,0.7997,1.375,0.5593,1.967
317,pulled,0.25,0.8942,1.23,0.9428,1.167,0.7637,1.44
317,pulled,0.4,0.8942,1.23,0.9428,1.167,0.7637,1.44
317,pulled,0.55,0.8942,1.23,0.9428,1.167,0.7637,1.44
317,pulled,0.7,0.8942,1.23,0.9428,1.167,0.7638,1.44
317,pulled,0.85,0.8943,1.23,0.9429,1.167,0.7638,1.44
316,not_pulled_EV,0.25,0.3988,2.758,0.5071,2.169,0.2971,3.703
316,not_pulled_EV,0.4,0.4628,2.377,0.5695,1.931,0.3566,3.084
316,not_pulled_EV,0.55,0.5226,2.105,0.6274,1.753,0.4129,2.664
316,not_pulled_EV,0.7,0.5836,1.885,0.6855,1.605,0.4704,2.338
316,not_pulled_EV,0.85,0.6412,1.715,0.7415,1.484,0.5257,2.093
316,not_pulled_PP,0.25,0.4233,2.598,0.5429,2.026,0.3059,3.596
316,not_pulled_PP,0.4,0.5046,2.18,0.62,1.774,0.3805,2.891
316,not_pulled_PP,0.55,0.5741,1.916,0.6862,1.603,0.4449,2.472
316,not_pulled_PP,0.7,0.6387,1.722,0.7462,1.474,0.505,2.178
316,not_pulled_PP,0.85,0.6961,1.58,0.7989,1.377,0.5588,1.968
316,pulled,0.25,0.8938,1.231,0.9424,1.167,0.7636,1.441
316,pulled,0.4,0.8938,1.231,0.9424,1.167,0.7636,1.441
316,pulled,0.55,0.8938,1.231,0.9424,1.167,0.7636,1.441
316,pulled,0.7,0.8938,1.231,0.9424,1.167,0.7637,1.44
316,pulled,0.85,0.8939,1.231,0.9425,1.167,0.7637,1.44
315,not_pulled_EV,0.25,0.398,2.764,0.5062,2.173,0.2965,3.71
315,not_pulled_EV,0.4,0.4618,2.382,0.5685,1.935,0.3559,3.09
315,not_pulled_EV,0.55,0.5217,2.109,0.6264,1.756,0.4122,2.669
315,not_pulled_EV,0.7,0.5826,1.888,0.6845,1.607,0.4697,2.342
315,not_pulled_EV,0.85,0.6405,1.717,0.7407,1.485,0.5252,2.095
315,not_pulled_PP,0.25,0.4223,2.605,0.5417,2.031,0.3052,3.604
315,not_pulled_PP,0.4,0.5034,2.185,0.6188,1.778,0.3798,2.896
315,not_pulled_PP,0.55,0.5729,1.92,0.685,1.606,0.4442,2.477
315,not_pulled_PP,0.7,0.6377,1.725,0.7452,1.476,0.5044,2.181
315,not_pulled_PP,0.85,0.6952,1.582,0.798,1.378,0.5583,1.97
315,pulled,0.25,0.8933,1.231,0.9419,1.168,0.7635,1.441
315,pulled,0.4,0.8933,1.231,0.9419,1.168,0.7635,1.441
315,pulled,0.55,0.8933,1.231,0.9419,1.168,0.7635,1.441
315,pulled,0.7,0.8933,1.231,0.9419,1.168,0.7636,1.441
315,pulled,0.85,0.8934,1.231,0.942,1.168,0.7636,1.441
314,not_pulled_EV,0.25,0.3972,2.77,0.5053,2.177,0.2959,3.717
314,not_pulled_EV,0.4,0.4608,2.387,0.5674,1.939,0.3553,3.096
314,not_pulled_EV,0.55,0.5207,2.113,0.6254,1.759,0.4115,2.673
314,not_pulled_EV,0.7,0.5817,1.891,0.6835,1.609,0.4691,2.345
314,not_pulled_EV,0.85,0.6398,1.719,0.7398,1.487,0.5246,2.097
314,not_pulled_PP,0.25,0.4212,2.612,0.5405,2.035,0.3045,3.612
314,not_pulled_PP,0.4,0.5023,2.19,0.6176,1.781,0.3791,2.902
314,not_pulled_PP,0.55,0.5717,1.924,0.6838,1.609,0.4435,2.481
314,not_pulled_PP,0.7,0.6367,1.728,0.7442,1.478,0.5039,2.183
314,not_pulled_PP,0.85,0.6944,1.584,0.7972,1.38,0.5578,1.972
314,pulled,0.25,0.8928,1.232,0.9414,1.168,0.7634,1.441
314,pulled,0.4,0.8928,1.232,0.9414,1.168,0.7634,1.441
314,pulled,0.55,0.8928,1.232,0.9414,1.168,0.7634,1.441
314,pulled,0.7,0.8928,1.232,0.9414,1.168,0.7634,1.441
314,pulled,0.85,0.8929,1.232,0.9415,1.168,0.7634,1.441
313,not_pulled_EV,0.25,0.3963,2.775,0.5044,2.181,0.2954,3.724
313,not_pulled_EV,0.4,0.4598,2.392,0.5663,1.942,0.3546,3.102
313,not_pulled_EV,0.55,0.5197,2.116,0.6244,1.762,0.4108,2.678
313,not_pulled_EV,0.7,0.5808,1.894,0.6826,1.612,0.4684,2.349
313,not_pulled_EV,0.85,0.639,1.721,0.739,1.489,0.5241,2.099
313,not_pulled_PP,0.25,0.4201,2.619,0.5393,2.04,0.3038,3.62
313,not_pulled_PP,0.4,0.5012,2.195,0.6164,1.785,0.3784,2.907
313,not_pulled_PP,0.55,0.5706,1.928,0.6826,1.611,0.4427,2.485
313,not_pulled_PP,0.7,0.6357,1.73,0.7432,1.48,0.5033,2.186
313,not_pulled_PP,0.85,0.6935,1.586,0.7963,1.381,0.5573,1.974
313,pulled,0.25,0.8923,1.233,0.9409,1.169,0.7633,1.441
313,pulled,0.4,0.8923,1.233,0.9409,1.169,0.7633,1.441
313,pulled,0.55,0.8923,1.233,0.9409,1.169,0.7633,1.441
313,pulled,0.7,0.8923,1.233,0.9409,1.169,0.7633,1.441
313,pulled,0.85,0.8924,1.233,0.941,1.169,0.7633,1.441
312,not_pulled_EV,0.25,0.3955,2.781,0.5034,2.185,0.2948,3.731
312,not_pulled_EV,0.4,0.4589,2.397,0.5652,1.946,0.3539,3.108
312,not_pulled_EV,0.55,0.5188,2.12,0.6233,1.765,0.4101,2.682
312,not_pulled_EV,0.7,0.5798,1.897,0.6816,1.614,0.4677,2.352
312,not_pulled_EV,0.85,0.6383,1.723,0.7382,1.49,0.5236,2.101
312,not_pulled_PP,0.25,0.419,2.625,0.5381,2.044,0.3031,3.629
312,not_pulled_PP,0.4,0.5,2.2,0.6152,1.788,0.3777,2.912
312,not_pulled_PP,0.55,0.5694,1.932,0.6814,1.614,0.442,2.489
312,not_pulled_PP,0.7,0.6347,1.733,0.7422,1.482,0.5027,2.188
312,not_pulled_PP,0.85,0.6927,1.588,0.7955,1.383,0.5568,1.975
312,pulled,0.25,0.8918,1.233,0.9404,1.17,0.7631,1.441
312,pulled,0.4,0.8918,1.233,0.9404,1.17,0.7631,1.441
312,pulled,0.55,0.8918,1.233,0.9404,1.17,0.7631,1.441
312,pulled,0.7,0.8918,1.233,0.9404,1.17,0.7632,1.441
312,pulled,0.85,0.8919,1.233,0.9405,1.17,0.7632,1.441
311,not_pulled_EV,0.25,0.3947,2.787,0.5025,2.189,0.2943,3.738
311,not_pulled_EV,0.4,0.4579,2.402,0.5642,1.95,0.3532,3.114
311,not_pulled_EV,0.55,0.5178,2.124,0.6223,1.768,0.4094,2.687
311,not_pulled_EV,0.7,0.5789,1.9,0.6807,1.616,0.467,2.355
311,not_pulled_EV,0.85,0.6375,1.725,0.7373,1.492,0.523,2.103
311,not_pulled_PP,0.25,0.4179,2.632,0.5369,2.049,0.3024,3.637
311,not_pulled_PP,0.4,0.4989,2.205,0.614,1.792,0.377,2.918
311,not_pulled_PP,0.55,0.5683,1.936,0.6802,1.617,0.4413,2.493
311,not_pulled_PP,0.7,0.6337,1.736,0.7412,1.484,0.5021,2.191
311,not_pulled_PP,0.85,0.6918,1.59,0.7946,1.384,0.5563,1.977
311,pulled,0.25,0.8913,1.234,0.9399,1.17,0.763,1.442
311,pulled,0.4,0.8913,1.234,0.9399,1.17,0.763,1.442
311,pulled,0.55,0.8913,1.234,0.9399,1.17,0.763,1.442
311,pulled,0.7,0.8913,1.234,0.9399,1.17,0.7631,1.442
311,pulled,0.85,0.8914,1.234,0.94,1.17,0.7631,1.442
310,not_pulled_EV,0.25,0.3939,2.793,0.5016,2.193,0.2937,3.745
310,not_pulled_EV,0.4,0.4569,2.408,0.5631,1.953,0.3525,3.121
310,not_pulled_EV,0.55,0.5169,2.128,0.6213,1.77,0.4088,2.691
310,not_pulled_EV,0.7,0.5779,1.903,0.6797,1.618,0.4664,2.359
310,not_pulled_EV,0.85,0.6368,1.727,0.7365,1.494,0.5225,2.105
310,not_pulled_PP,0.25,0.4168,2.639,0.5357,2.053,0.3017,3.645
310,not_pulled_PP,0.4,0.4978,2.21,0.6128,1.795,0.3763,2.923
310,not_pulled_PP,0.55,0.5671,1.94,0.679,1.62,0.4405,2.497
310,not_pulled_PP,0.7,0.6328,1.738,0.7402,1.486,0.5015,2.193
310,not_pulled_PP,0.85,0.6909,1.592,0.7937,1.386,0.5558,1.979
310,pulled,0.25,0.8909,1.235,0.9395,1.171,0.7629,1.442
310,pulled,0.4,0.8909,1.235,0.9395,1.171,0.7629,1.442
310,pulled,0.55,0.8909,1.235,0.9395,1.171,0.7629,1.442
310,pulled,0.7,0.8909,1.235,0.9395,1.171,0.763,1.442
310,pulled,0.85,0.891,1.235,0.9395,1.171,0.763,1.442
309,not_pulled_EV,0.25,0.393,2.799,0.5007,2.197,0.2931,3.752
309,not_pulled_EV,0.4,0.4559,2.413,0.562,1.957,0.3518,3.127
309,not_pulled_EV,0.55,0.5159,2.132,0.6203,1.773,0.4081,2.696
309,not_pulled_EV,0.7,0.577,1.906,0.6787,1.621,0.4657,2.362
309,not_pulled_EV,0.85,0.6361,1.729,0.7357,1.495,0.522,2.107
309,not_pulled_PP,0.25,0.4157,2.646,0.5345,2.058,0.3011,3.654
309,not_pulled_PP,0.4,0.4966,2.215,0.6116,1.799,0.3756,2.929
309,not_pulled_PP,0.55,0.5659,1.944,0.6779,1.623,0.4398,2.501
309,not_pulled_PP,0.7,0.6318,1.741,0.7392,1.488,0.5009,2.196
309,not_pulled_PP,0.85,0.6901,1.594,0.7929,1.387,0.5554,1.981
309,pulled,0.25,0.8904,1.235,0.939,1.172,0.7628,1.442
309,pulled,0.4,0.8904,1.235,0.939,1.172,0.7628,1.442
309,pulled,0.55,0.8904,1.235,0.939,1.172,0.7628,1.442
309,pulled,0.7,0.8904,1.235,0.939,1.172,0.7628,1.442
309,pulled,0.85,0.8905,1.235,0.9391,1.171,0.7628,1.442
308,not_pulled_EV,0.25,0.3922,2.805,0.4998,2.201,0.2926,3.76
308,not_pulled_EV,0.4,0.4549,2.418,0.561,1.961,0.3511,3.133
308,not_pulled_EV,0.55,0.5149,2.136,0.6193,1.776,0.4074,2.7
308,not_pulled_EV,0.7,0.5761,1.909,0.6778,1.623,0.465,2.366
308,not_pulled_EV,0.85,0.6353,1.731,0.7348,1.497,0.5214,2.11
308,not_pulled_PP,0.25,0.4146,2.653,0.5333,2.063,0.3004,3.662
308,not_pulled_PP,0.4,0.4955,2.22,0.6104,1.802,0.3749,2.934
308,not_pulled_PP,0.55,0.5648,1.948,0.6767,1.626,0.4391,2.505
308,not_pulled_PP,0.7,0.6308,1.744,0.7382,1.49,0.5003,2.199
308,not_pulled_PP,0.85,0.6892,1.596,0.792,1.389,0.5549,1.982
308,pulled,0.25,0.8899,1.236,0.9385,1.172,0.7627,1.442
308,pulled,0.4,0.8899,1.236,0.9385,1.172,0.7627,1.442
308,pulled,0.55,0.8899,1.236,0.9385,1.172,0.7627,1.442
308,pulled,0.7,0.8899,1.236,0.9385,1.172,0.7627,1.442
308,pulled,0.85,0.89,1.236,0.9386,1.172,0.7627,1.442
307,not_pulled_EV,0.25,0.3914,2.811,0.4988,2.205,0.292,3.767
307,not_pulled_EV,0.4,0.454,2.423,0.5599,1.965,0.3504,3.139
307,not_pulled_EV,0.55,0.514,2.14,0.6182,1.779,0.4067,2.705
307,not_pulled_EV,0.7,0.5751,1.913,0.6768,1.625,0.4643,2.369
307,not_pulled_EV,0.85,0.6346,1.733,0.734,1.499,0.5209,2.112
307,not_pulled_PP,0.25,0.4135,2.66,0.5321,2.067,0.2997,3.671
307,not_pulled_PP,0.4,0.4943,2.225,0.6092,1.806,0.3742,2.94
307,not_pulled_PP,0.55,0.5636,1.952,0.6755,1.628,0.4384,2.509
307,not_pulled_PP,0.7,0.6298,1.747,0.7372,1.492,0.4997,2.201
307,not_pulled_PP,0.85,0.6884,1.598,0.7912,1.39,0.5544,1.984
307,pulled,0.25,0.8894,1.237,0.938,1.173,0.7625,1.443
307,pulled,0.4,0.8894,1.237,0.938,1.173,0.7625,1.443
307,pulled,0.55,0.8894,1.237,0.938,1.173,0.7625,1.443
307,pulled,0.7,0.8894,1.237,0.938,1.173,0.7626,1.442
307,pulled,0.85,0.8895,1.237,0.9381,1.173,0.7626,1.442
306,not_pulled_EV,0.25,0.3906,2.817,0.4979,2.209,0.2915,3.774
306,not_pulled_EV,0.4,0.453,2.428,0.5588,1.968,0.3497,3.145
306,not_pulled_EV,0.55,0.513,2.144,0.6172,1.782,0.406,2.709
306,not_pulled_EV,0.7,0.5742,1.916,0.6759,1.628,0.4637,2.372
306,not_pulled_EV,0.85,0.6338,1.735,0.7332,1.5,0.5204,2.114
306,not_pulled_PP,0.25,0.4124,2.667,0.5309,2.072,0.299,3.679
306,not_pulled_PP,0.4,0.4932,2.23,0.608,1.809,0.3735,2.945
306,not_pulled_PP,0.55,0.5625,1.956,0.6743,1.631,0.4376,2.513
306,not_pulled_PP,0.7,0.6288,1.749,0.7362,1.494,0.4991,2.204
306,not_pulled_PP,0.85,0.6875,1.6,0.7903,1.392,0.5539,1.986
306,pulled,0.25,0.8889,1.237,0.9375,1.173,0.7624,1.443
306,pulled,0.4,0.8889,1.237,0.9375,1.173,0.7624,1.443
306,pulled,0.55,0.8889,1.237,0.9375,1.173,0.7624,1.443
306,pulled,0.7,0.8889,1.237,0.9375,1.173,0.7625,1.443
306,pulled,0.85,0.889,1.237,0.9376,1.173,0.7625,1.443
305,not_pulled_EV,0.25,0.3897,2.823,0.497,2.213,0.2909,3.781
305,not_pulled_EV,0.4,0.452,2.434,0.5577,1.972,0.3491,3.151
305,not_pulled_EV,0.55,0.512,2.148,0.6162,1.785,0.4053,2.714
305,not_pulled_EV,0.7,0.5733,1.919,0.6749,1.63,0.463,2.376
305,not_pulled_EV,0.85,0.6331,1.737,0.7323,1.502,0.5199,2.116
305,not_pulled_PP,0.25,0.4113,2.674,0.5297,2.077,0.2983,3.688
305,not_pulled_PP,0.4,0.4921,2.235,0.6068,1.813,0.3728,2.951
305,not_pulled_PP,0.55,0.5613,1.96,0.6731,1.634,0.4369,2.518
305,not_pulled_PP,0.7,0.6278,1.752,0.7352,1.496,0.4985,2.206
305,not_pulled_PP,0.85,0.6867,1.602,0.7895,1.393,0.5534,1.988
305,pulled,0.25,0.8884,1.238,0.937,1.174,0.7623,1.443
305,pulled,0.4,0.8884,1.238,0.937,1.174,0.7623,1.443
305,pulled,0.55,0.8884,1.238,0.937,1.174,0.7623,1.443
305,pulled,0.7,0.8884,1.238,0.937,1.174,0.7623,1.443
305,pulled,0.85,0.8885,1.238,0.9371,1.174,0.7623,1.443
304,not_pulled_EV,0.25,0.3889,2.828,0.4961,2.217,0.2903,3.789
304,not_pulled_EV,0.4,0.451,2.439,0.5567,1.976,0.3484,3.158
304,not_pulled_EV,0.55,0.5111,2.152,0.6152,1.788,0.4046,2.718
304,not_pulled_EV,0.7,0.5723,1.922,0.6739,1.632,0.4623,2.379
304,not_pulled_EV,0.85,0.6324,1.74,0.7315,1.504,0.5193,2.118
304,not_pulled_PP,0.25,0.4103,2.681,0.5285,2.081,0.2976,3.696
304,not_pulled_PP,0.4,0.4909,2.241,0.6056,1.816,0.3721,2.956
304,not_pulled_PP,0.55,0.5601,1.964,0.6719,1.637,0.4362,2.522
304,not_pulled_PP,0.7,0.6268,1.755,0.7342,1.498,0.498,2.209
304,not_pulled_PP,0.85,0.6858,1.604,0.7886,1.395,0.5529,1.99
304,pulled,0.25,0.8879,1.239,0.9365,1.175,0.7622,1.443
304,pulled,0.4,0.8879,1.239,0.9365,1.175,0.7622,1.443
304,pulled,0.55,0.8879,1.239,0.9365,1.175,0.7622,1.443
304,pulled,0.7,0.8879,1.239,0.9365,1.175,0.7622,1.443
304,pulled,0.85,0.888,1.239,0.9366,1.174,0.7622,1.443
303,not_pulled_EV,0.25,0.3881,2.835,0.4952,2.222,0.2898,3.796
303,not_pulled_EV,0.4,0.45,2.444,0.5556,1.98,0.3477,3.164
303,not_pulled_EV,0.55,0.5101,2.156,0.6142,1.791,0.404,2.723
303,not_pulled_EV,0.7,0.5714,1.925,0.673,1.635,0.4616,2.383
303,not_pulled_EV,0.85,0.6316,1.742,0.7307,1.505,0.5188,2.12
303,not_pulled_PP,0.25,0.4092,2.688,0.5273,2.086,0.2969,3.705
303,not_pulled_PP,0.4,0.4898,2.246,0.6044,1.82,0.3714,2.962
303,not_pulled_PP,0.55,0.559,1.968,0.6708,1.64,0.4355,2.526
303,not_pulled_PP,0.7,0.6258,1.758,0.7332,1.5,0.4974,2.212
303,not_pulled_PP,0.85,0.685,1.606,0.7878,1.396,0.5524,1.991
303,pulled,0.25,0.8875,1.239,0.9361,1.175,0.7621,1.443
303,pulled,0.4,0.8875,1.239,0.9361,1.175,0.7621,1.443
303,pulled,0.55,0.8875,1.239,0.9361,1.175,0.7621,1.443
303,pulled,0.7,0.8875,1.239,0.9361,1.175,0.7621,1.443
303,pulled,0.85,0.8876,1.239,0.9362,1.175,0.7621,1.443
302,not_pulled_EV,0.25,0.3872,2.841,0.4942,2.226,0.2892,3.803
302,not_pulled_EV,0.4,0.4491,2.45,0.5545,1.984,0.347,3.17
302,not_pulled_EV,0.55,0.5091,2.161,0.6131,1.794,0.4033,2.728
302,not_pulled_EV,0.7,0.5705,1.928,0.672,1.637,0.461,2.386
302,not_pulled_EV,0.85,0.6309,1.744,0.7299,1.507,0.5183,2.122
302,not_pulled_PP,0.25,0.4081,2.696,0.5261,2.091,0.2962,3.714
302,not_pulled_PP,0.4,0.4887,2.251,0.6032,1.824,0.3707,2.967
302,not_pulled_PP,0.55,0.5578,1.972,0.6696,1.643,0.4348,2.53
302,not_pulled_PP,0.7,0.6248,1.761,0.7322,1.502,0.4968,2.214
302,not_pulled_PP,0.85,0.6841,1.608,0.7869,1.398,0.5519,1.993
302,pulled,0.25,0.887,1.24,0.9356,1.176,0.7619,1.444
302,pulled,0.4,0.887,1.24,0.9356,1.176,0.7619,1.444
302,pulled,0.55,0.887,1.24,0.9356,1.176,0.7619,1.444
302,pulled,0.7,0.887,1.24,0.9356,1.176,0.762,1.444
302,pulled,0.85,0.8871,1.24,0.9357,1.176,0.762,1.444
301,not_pulled_EV,0.25,0.3864,2.847,0.4933,2.23,0.2887,3.811
301,not_pulled_EV,0.4,0.4481,2.455,0.5535,1.987,0.3463,3.177
301,not_pulled_EV,0.55,0.5082,2.165,0.6121,1.797,0.4026,2.732
301,not_pulled_EV,0.7,0.5695,1.931,0.6711,1.639,0.4603,2.39
301,not_pulled_EV,0.85,0.6301,1.746,0.729,1.509,0.5177,2.125
301,not_pulled_PP,0.25,0.407,2.703,0.5249,2.096,0.2955,3.723
301,not_pulled_PP,0.4,0.4875,2.256,0.602,1.827,0.37,2.973
301,not_pulled_PP,0.55,0.5567,1.976,0.6684,1.646,0.434,2.534
301,not_pulled_PP,0.7,0.6238,1.763,0.7312,1.504,0.4962,2.217
301,not_pulled_PP,0.85,0.6833,1.61,0.7861,1.399,0.5514,1.995
301,pulled,0.25,0.8865,1.241,0.9351,1.176,0.7618,1.444
301,pulled,0.4,0.8865,1.241,0.9351,1.176,0.7618,1.444
301,pulled,0.55,0.8865,1.241,0.9351,1.176,0.7618,1.444
301,pulled,0.7,0.8865,1.241,0.9351,1.176,0.7618,1.444
301,pulled,0.85,0.8866,1.241,0.9352,1.176,0.7618,1.444
300,not_pulled_EV,0.25,0.3856,2.853,0.4924,2.234,0.2881,3.818
300,not_pulled_EV,0.4,0.4471,2.46,0.5524,1.991,0.3456,3.183
300,not_pulled_EV,0.55,0.5072,2.169,0.6111,1.8,0.4019,2.737
300,not_pulled_EV,0.7,0.5686,1.935,0.6701,1.642,0.4596,2.393
300,not_pulled_EV,0.85,0.6294,1.748,0.7282,1.511,0.5172,2.127
300,not_pulled_PP,0.25,0.4059,2.71,0.5237,2.1,0.2948,3.731
300,not_pulled_PP,0.4,0.4864,2.262,0.6008,1.831,0.3693,2.979
