R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
473,not_pulled_PP,0.7,0.6414,1.715,0.7866,1.398,0.473,2.326
473,not_pulled_PP,0.85,0.6846,1.607,0.8285,1.328,0.5151,2.136
473,pulled,0.25,0.8786,1.252,0.9514,1.156,0.7205,1.527
473,pulled,0.4,0.8786,1.252,0.9514,1.156,0.7205,1.527
473,pulled,0.55,0.8786,1.252,0.9514,1.156,0.7205,1.527
473,pulled,0.7,0.8786,1.252,0.9514,1.156,0.7205,1.527
473,pulled,0.85,0.8786,1.252,0.9514,1.156,0.7206,1.527
472,not_pulled_EV,0.25,0.4679,2.351,0.5989,1.837,0.3297,3.336
472,not_pulled_EV,0.4,0.5242,2.099,0.6564,1.676,0.3826,2.875
472,not_pulled_EV,0.55,0.5785,1.901,0.7107,1.548,0.4342,2.533
472,not_pulled_EV,0.7,0.6281,1.751,0.7598,1.448,0.4816,2.284
472,not_pulled_EV,0.85,0.6733,1.634,0.8056,1.365,0.5256,2.093
472,not_pulled_PP,0.25,0.4795,2.294,0.6269,1.755,0.3181,3.458
472,not_pulled_PP,0.4,0.5374,2.047,0.6849,1.606,0.3735,2.945
472,not_pulled_PP,0.55,0.5923,1.857,0.7387,1.489,0.4261,2.581
472,not_pulled_PP,0.7,0.6409,1.716,0.7861,1.399,0.4727,2.327
472,not_pulled_PP,0.85,0.6843,1.608,0.8281,1.328,0.515,2.136
472,pulled,0.25,0.8782,1.253,0.9511,1.157,0.7202,1.527
472,pulled,0.4,0.8782,1.253,0.9511,1.157,0.7202,1.527
472,pulled,0.55,0.8782,1.253,0.9511,1.157,0.7202,1.527
472,pulled,0.7,0.8782,1.253,0.9511,1.157,0.7202,1.527
472,pulled,0.85,0.8782,1.253,0.9512,1.156,0.7203,1.527
471,not_pulled_EV,0.25,0.467,2.355,0.598,1.839,0.3292,3.342
471,not_pulled_EV,0.4,0.5233,2.102,0.6557,1.678,0.3822,2.878
471,not_pulled_EV,0.55,0.5777,1.904,0.71,1.549,0.4338,2.536
471,not_pulled_EV,0.7,0.6274,1.753,0.7592,1.449,0.4812,2.286
471,not_pulled_EV,0.85,0.6727,1.635,0.8051,1.366,0.5253,2.094
471,not_pulled_PP,0.25,0.4788,2.297,0.6262,1.757,0.3177,3.462
471,not_pulled_PP,0.4,0.5368,2.049,0.6843,1.607,0.3732,2.947
471,not_pulled_PP,0.55,0.5917,1.859,0.7381,1.49,0.4259,2.583
471,not_pulled_PP,0.7,0.6404,1.718,0.7856,1.4,0.4725,2.328
471,not_pulled_PP,0.85,0.6839,1.608,0.8277,1.329,0.5148,2.137
471,pulled,0.25,0.8778,1.253,0.9509,1.157,0.7198,1.528
471,pulled,0.4,0.8778,1.253,0.9509,1.157,0.7198,1.528
471,pulled,0.55,0.8778,1.253,0.9509,1.157,0.7198,1.528
471,pulled,0.7,0.8778,1.253,0.9509,1.157,0.7198,1.528
471,pulled,0.85,0.8778,1.253,0.9509,1.157,0.7199,1.528
470,not_pulled_EV,0.25,0.4661,2.36,0.5972,1.842,0.3286,3.347
470,not_pulled_EV,0.4,0.5225,2.105,0.6549,1.68,0.3818,2.881
470,not_pulled_EV,0.55,0.577,1.907,0.7093,1.551,0.4334,2.538
470,not_pulled_EV,0.7,0.6268,1.755,0.7587,1.45,0.4808,2.288
470,not_pulled_EV,0.85,0.6721,1.637,0.8046,1.367,0.5249,2.096
470,not_pulled_PP,0.25,0.4782,2.301,0.6256,1.758,0.3174,3.466
470,not_pulled_PP,0.4,0.5362,2.052,0.6837,1.609,0.373,2.949
470,not_pulled_PP,0.55,0.5912,1.861,0.7376,1.491,0.4257,2.584
470,not_pulled_PP,0.7,0.64,1.719,0.7852,1.401,0.4723,2.329
470,not_pulled_PP,0.85,0.6835,1.609,0.8274,1.33,0.5147,2.137
470,pulled,0.25,0.8774,1.254,0.9506,1.157,0.7195,1.529
470,pulled,0.4,0.8774,1.254,0.9506,1.157,0.7195,1.529
470,pulled,0.55,0.8774,1.254,0.9506,1.157,0.7195,1.529
470,pulled,0.7,0.8774,1.254,0.9506,1.157,0.7195,1.529
470,pulled,0.85,0.8775,1.254,0.9506,1.157,0.7196,1.529
469,not_pulled_EV,0.25,0.4652,2.365,0.5964,1.845,0.3281,3.352
469,not_pulled_EV,0.4,0.5217,2.109,0.6541,1.682,0.3813,2.885
469,not_pulled_EV,0.55,0.5762,1.909,0.7087,1.552,0.433,2.541
469,not_pulled_EV,0.7,0.6261,1.757,0.7581,1.451,0.4805,2.289
469,not_pulled_EV,0.85,0.6715,1.638,0.8041,1.368,0.5245,2.097
469,not_pulled_PP,0.25,0.4775,2.304,0.6249,1.76,0.3171,3.469
469,not_pulled_PP,0.4,0.5355,2.054,0.683,1.611,0.3727,2.952
469,not_pulled_PP,0.55,0.5907,1.862,0.7371,1.492,0.4255,2.585
469,not_pulled_PP,0.7,0.6395,1.72,0.7847,1.402,0.4721,2.33
469,not_pulled_PP,0.85,0.6831,1.61,0.827,1.33,0.5146,2.138
469,pulled,0.25,0.877,1.254,0.9503,1.157,0.7192,1.53
469,pulled,0.4,0.877,1.254,0.9503,1.157,0.7192,1.53
469,pulled,0.55,0.877,1.254,0.9503,1.157,0.7192,1.53
469,pulled,0.7,0.877,1.254,0.9503,1.157,0.7192,1.53
469,pulled,0.85,0.8771,1.254,0.9504,1.157,0.7193,1.529
468,not_pulled_EV,0.25,0.4643,2.369,0.5955,1.847,0.3276,3.358
468,not_pulled_EV,0.4,0.5208,2.112,0.6534,1.684,0.3809,2.888
468,not_pulled_EV,0.55,0.5754,1.912,0.708,1.554,0.4326,2.543
468,not_pulled_EV,0.7,0.6254,1.759,0.7575,1.452,0.4801,2.291
468,not_pulled_EV,0.85,0.6709,1.639,0.8036,1.369,0.5242,2.099
468,not_pulled_PP,0.25,0.4768,2.307,0.6242,1.762,0.3167,3.473
468,not_pulled_PP,0.4,0.5349,2.056,0.6824,1.612,0.3724,2.954
468,not_pulled_PP,0.55,0.5901,1.864,0.7365,1.493,0.4253,2.587
468,not_pulled_PP,0.7,0.639,1.721,0.7842,1.403,0.4719,2.331
468,not_pulled_PP,0.85,0.6827,1.611,0.8266,1.331,0.5144,2.138
468,pulled,0.25,0.8766,1.255,0.9501,1.158,0.7188,1.53
468,pulled,0.4,0.8766,1.255,0.9501,1.158,0.7188,1.53
468,pulled,0.55,0.8766,1.255,0.9501,1.158,0.7188,1.53
468,pulled,0.7,0.8766,1.255,0.9501,1.158,0.7188,1.53
468,pulled,0.85,0.8767,1.255,0.9501,1.158,0.7189,1.53
467,not_pulled_EV,0.25,0.4633,2.374,0.5947,1.85,0.327,3.363
467,not_pulled_EV,0.4,0.52,2.115,0.6526,1.686,0.3804,2.892
467,not_pulled_EV,0.55,0.5746,1.914,0.7074,1.555,0.4321,2.545
467,not_pulled_EV,0.7,0.6247,1.761,0.7569,1.453,0.4797,2.293
467,not_pulled_EV,0.85,0.6704,1.641,0.8031,1.37,0.5238,2.1
467,not_pulled_PP,0.25,0.4762,2.31,0.6236,1.764,0.3164,3.477
467,not_pulled_PP,0.4,0.5343,2.059,0.6817,1.614,0.3721,2.956
467,not_pulled_PP,0.55,0.5896,1.866,0.736,1.495,0.425,2.588
467,not_pulled_PP,0.7,0.6385,1.723,0.7837,1.404,0.4716,2.332
467,not_pulled_PP,0.85,0.6824,1.612,0.8262,1.331,0.5143,2.139
467,pulled,0.25,0.8762,1.255,0.9498,1.158,0.7185,1.531
467,pulled,0.4,0.8762,1.255,0.9498,1.158,0.7185,1.531
467,pulled,0.55,0.8762,1.255,0.9498,1.158,0.7185,1.531
467,pulled,0.7,0.8762,1.255,0.9498,1.158,0.7185,1.531
467,pulled,0.85,0.8763,1.255,0.9499,1.158,0.7186,1.531
466,not_pulled_EV,0.25,0.4624,2.379,0.5938,1.852,0.3265,3.369
466,not_pulled_EV,0.4,0.5192,2.119,0.6518,1.688,0.38,2.895
466,not_pulled_EV,0.55,0.5738,1.917,0.7067,1.557,0.4317,2.548
466,not_pulled_EV,0.7,0.624,1.763,0.7563,1.454,0.4793,2.295
466,not_pulled_EV,0.85,0.6698,1.642,0.8026,1.37,0.5235,2.101
466,not_pulled_PP,0.25,0.4755,2.313,0.6229,1.766,0.3161,3.48
466,not_pulled_PP,0.4,0.5337,2.061,0.6811,1.615,0.3718,2.959
466,not_pulled_PP,0.55,0.5891,1.867,0.7355,1.496,0.4248,2.589
466,not_pulled_PP,0.7,0.638,1.724,0.7833,1.404,0.4714,2.333
466,not_pulled_PP,0.85,0.682,1.613,0.8258,1.332,0.5142,2.139
466,pulled,0.25,0.8758,1.256,0.9496,1.158,0.7182,1.532
466,pulled,0.4,0.8758,1.256,0.9496,1.158,0.7182,1.532
466,pulled,0.55,0.8758,1.256,0.9496,1.158,0.7182,1.532
466,pulled,0.7,0.8758,1.256,0.9496,1.158,0.7182,1.532
466,pulled,0.85,0.8759,1.256,0.9496,1.158,0.7183,1.531
465,not_pulled_EV,0.25,0.4615,2.384,0.5929,1.855,0.326,3.374
465,not_pulled_EV,0.4,0.5183,2.122,0.6511,1.69,0.3795,2.898
465,not_pulled_EV,0.55,0.573,1.92,0.706,1.558,0.4313,2.55
465,not_pulled_EV,0.7,0.6233,1.765,0.7558,1.455,0.4789,2.297
465,not_pulled_EV,0.85,0.6692,1.644,0.8021,1.371,0.5231,2.103
465,not_pulled_PP,0.25,0.4749,2.316,0.6223,1.768,0.3157,3.484
465,not_pulled_PP,0.4,0.5331,2.063,0.6804,1.617,0.3715,2.961
465,not_pulled_PP,0.55,0.5886,1.869,0.7349,1.497,0.4246,2.591
465,not_pulled_PP,0.7,0.6375,1.725,0.7828,1.405,0.4712,2.334
465,not_pulled_PP,0.85,0.6816,1.614,0.8254,1.333,0.5141,2.14
465,pulled,0.25,0.8754,1.257,0.9493,1.159,0.7178,1.532
465,pulled,0.4,0.8754,1.257,0.9493,1.159,0.7178,1.532
465,pulled,0.55,0.8754,1.257,0.9493,1.159,0.7178,1.532
465,pulled,0.7,0.8754,1.257,0.9493,1.159,0.7178,1.532
465,pulled,0.85,0.8755,1.256,0.9494,1.159,0.718,1.532
464,not_pulled_EV,0.25,0.4606,2.388,0.5921,1.858,0.3254,3.38
464,not_pulled_EV,0.4,0.5175,2.126,0.6503,1.692,0.3791,2.902
464,not_pulled_EV,0.55,0.5722,1.922,0.7054,1.559,0.4309,2.553
464,not_pulled_EV,0.7,0.6226,1.767,0.7552,1.457,0.4785,2.299
464,not_pulled_EV,0.85,0.6686,1.645,0.8017,1.372,0.5227,2.104
464,not_pulled_PP,0.25,0.4742,2.32,0.6216,1.77,0.3154,3.487
464,not_pulled_PP,0.4,0.5325,2.066,0.6798,1.618,0.3712,2.964
464,not_pulled_PP,0.55,0.588,1.871,0.7344,1.498,0.4244,2.592
464,not_pulled_PP,0.7,0.637,1.727,0.7823,1.406,0.471,2.336
464,not_pulled_PP,0.85,0.6812,1.615,0.825,1.333,0.5139,2.14
464,pulled,0.25,0.875,1.257,0.949,1.159,0.7175,1.533
464,pulled,0.4,0.875,1.257,0.949,1.159,0.7175,1.533
464,pulled,0.55,0.875,1.257,0.949,1.159,0.7175,1.533
464,pulled,0.7,0.875,1.257,0.949,1.159,0.7175,1.533
464,pulled,0.85,0.8751,1.257,0.9491,1.159,0.7176,1.533
463,not_pulled_EV,0.25,0.4597,2.393,0.5913,1.86,0.3249,3.386
463,not_pulled_EV,0.4,0.5167,2.129,0.6495,1.694,0.3786,2.905
463,not_pulled_EV,0.55,0.5715,1.925,0.7047,1.561,0.4305,2.555
463,not_pulled_EV,0.7,0.6219,1.769,0.7546,1.458,0.4781,2.301
463,not_pulled_EV,0.85,0.668,1.647,0.8012,1.373,0.5224,2.106
463,not_pulled_PP,0.25,0.4736,2.323,0.621,1.771,0.3151,3.491
463,not_pulled_PP,0.4,0.5319,2.068,0.6791,1.62,0.3709,2.966
463,not_pulled_PP,0.55,0.5875,1.872,0.7339,1.499,0.4242,2.593
463,not_pulled_PP,0.7,0.6366,1.728,0.7818,1.407,0.4708,2.337
463,not_pulled_PP,0.85,0.6808,1.616,0.8246,1.334,0.5138,2.141
463,pulled,0.25,0.8746,1.258,0.9488,1.159,0.7172,1.534
463,pulled,0.4,0.8746,1.258,0.9488,1.159,0.7172,1.534
463,pulled,0.55,0.8746,1.258,0.9488,1.159,0.7172,1.534
463,pulled,0.7,0.8746,1.258,0.9488,1.159,0.7172,1.534
463,pulled,0.85,0.8747,1.258,0.9489,1.159,0.7173,1.534
462,not_pulled_EV,0.25,0.4587,2.398,0.5904,1.863,0.3244,3.391
462,not_pulled_EV,0.4,0.5159,2.132,0.6487,1.696,0.3782,2.909
462,not_pulled_EV,0.55,0.5707,1.928,0.704,1.562,0.43,2.558
462,not_pulled_EV,0.7,0.6212,1.771,0.754,1.459,0.4777,2.303
462,not_pulled_EV,0.85,0.6675,1.648,0.8007,1.374,0.522,2.107
462,not_pulled_PP,0.25,0.4729,2.326,0.6203,1.773,0.3148,3.495
462,not_pulled_PP,0.4,0.5313,2.07,0.6785,1.621,0.3706,2.968
462,not_pulled_PP,0.55,0.587,1.874,0.7334,1.5,0.4239,2.595
462,not_pulled_PP,0.7,0.6361,1.729,0.7813,1.408,0.4705,2.338
462,not_pulled_PP,0.85,0.6805,1.617,0.8242,1.335,0.5137,2.141
462,pulled,0.25,0.8742,1.258,0.9485,1.16,0.7169,1.534
462,pulled,0.4,0.8742,1.258,0.9485,1.16,0.7169,1.534
462,pulled,0.55,0.8742,1.258,0.9485,1.16,0.7169,1.534
462,pulled,0.7,0.8742,1.258,0.9485,1.16,0.7169,1.534
462,pulled,0.85,0.8743,1.258,0.9486,1.16,0.717,1.534
461,not_pulled_EV,0.25,0.4578,2.403,0.5896,1.866,0.3238,3.397
461,not_pulled_EV,0.4,0.515,2.136,0.648,1.698,0.3777,2.912
461,not_pulled_EV,0.55,0.5699,1.93,0.7034,1.564,0.4296,2.56
461,not_pulled_EV,0.7,0.6205,1.773,0.7535,1.46,0.4773,2.305
461,not_pulled_EV,0.85,0.6669,1.649,0.8002,1.375,0.5217,2.109
461,not_pulled_PP,0.25,0.4723,2.329,0.6197,1.775,0.3144,3.498
461,not_pulled_PP,0.4,0.5307,2.073,0.6778,1.623,0.3703,2.971
461,not_pulled_PP,0.55,0.5864,1.876,0.7328,1.501,0.4237,2.596
461,not_pulled_PP,0.7,0.6356,1.731,0.7809,1.409,0.4703,2.339
461,not_pulled_PP,0.85,0.6801,1.617,0.8238,1.335,0.5135,2.142
461,pulled,0.25,0.8738,1.259,0.9483,1.16,0.7165,1.535
461,pulled,0.4,0.8738,1.259,0.9483,1.16,0.7165,1.535
461,pulled,0.55,0.8738,1.259,0.9483,1.16,0.7165,1.535
461,pulled,0.7,0.8738,1.259,0.9483,1.16,0.7165,1.535
461,pulled,0.85,0.8739,1.259,0.9484,1.16,0.7166,1.535
460,not_pulled_EV,0.25,0.4569,2.408,0.5887,1.869,0.3233,3.402
460,not_pulled_EV,0.4,0.5142,2.139,0.6472,1.7,0.3773,2.915
460,not_pulled_EV,0.55,0.5691,1.933,0.7027,1.565,0.4292,2.563
460,not_pulled_EV,0.7,0.6198,1.775,0.7529,1.461,0.4769,2.307
460,not_pulled_EV,0.85,0.6663,1.651,0.7997,1.376,0.5213,2.11
460,not_pulled_PP,0.25,0.4716,2.332,0.619,1.777,0.3141,3.502
460,not_pulled_PP,0.4,0.5301,2.075,0.6772,1.624,0.37,2.973
460,not_pulled_PP,0.55,0.5859,1.877,0.7323,1.502,0.4235,2.597
460,not_pulled_PP,0.7,0.6351,1.732,0.7804,1.41,0.4701,2.34
460,not_pulled_PP,0.85,0.6797,1.618,0.8234,1.336,0.5134,2.143
460,pulled,0.25,0.8734,1.259,0.948,1.16,0.7162,1.536
460,pulled,0.4,0.8734,1.259,0.948,1.16,0.7162,1.536
460,pulled,0.55,0.8734,1.259,0.948,1.16,0.7162,1.536
460,pulled,0.7,0.8734,1.259,0.948,1.16,0.7162,1.536
460,pulled,0.85,0.8735,1.259,0.9481,1.16,0.7163,1.536
459,not_pulled_EV,0.25,0.4561,2.412,0.5879,1.871,0.3229,3.406
459,not_pulled_EV,0.4,0.5136,2.142,0.6465,1.701,0.377,2.918
459,not_pulled_EV,0.55,0.5685,1.935,0.702,1.567,0.4289,2.565
459,not_pulled_EV,0.7,0.6192,1.776,0.7523,1.462,0.4767,2.308
459,not_pulled_EV,0.85,0.6658,1.652,0.7992,1.376,0.5211,2.111
459,not_pulled_PP,0.25,0.4709,2.336,0.6183,1.779,0.3139,3.504
459,not_pulled_PP,0.4,0.5295,2.077,0.6766,1.626,0.3698,2.974
459,not_pulled_PP,0.55,0.5853,1.879,0.7317,1.503,0.4233,2.599
459,not_pulled_PP,0.7,0.6346,1.733,0.7799,1.41,0.47,2.34
459,not_pulled_PP,0.85,0.6793,1.619,0.823,1.337,0.5134,2.143
459,pulled,0.25,0.873,1.26,0.9478,1.161,0.716,1.536
459,pulled,0.4,0.873,1.26,0.9478,1.161,0.716,1.536
459,pulled,0.55,0.873,1.26,0.9478,1.161,0.716,1.536
459,pulled,0.7,0.873,1.26,0.9478,1.161,0.716,1.536
459,pulled,0.85,0.8731,1.26,0.9479,1.161,0.7161,1.536
458,not_pulled_EV,0.25,0.4554,2.416,0.5872,1.873,0.3226,3.41
458,not_pulled_EV,0.4,0.5129,2.145,0.6459,1.703,0.3767,2.92
458,not_pulled_EV,0.55,0.5678,1.937,0.7014,1.568,0.4285,2.567
458,not_pulled_EV,0.7,0.6187,1.778,0.7518,1.463,0.4764,2.309
458,not_pulled_EV,0.85,0.6653,1.653,0.7987,1.377,0.5209,2.112
458,not_pulled_PP,0.25,0.4703,2.339,0.6176,1.781,0.3137,3.507
458,not_pulled_PP,0.4,0.5289,2.08,0.676,1.627,0.3697,2.976
458,not_pulled_PP,0.55,0.5848,1.881,0.7312,1.504,0.4231,2.6
458,not_pulled_PP,0.7,0.6341,1.735,0.7794,1.411,0.4699,2.341
458,not_pulled_PP,0.85,0.6789,1.62,0.8227,1.337,0.5133,2.143
458,pulled,0.25,0.8725,1.261,0.9475,1.161,0.7158,1.537
458,pulled,0.4,0.8725,1.261,0.9475,1.161,0.7158,1.537
458,pulled,0.55,0.8725,1.261,0.9475,1.161,0.7158,1.537
458,pulled,0.7,0.8725,1.261,0.9475,1.161,0.7158,1.537
458,pulled,0.85,0.8726,1.261,0.9476,1.161,0.7159,1.537
457,not_pulled_EV,0.25,0.4546,2.42,0.5864,1.876,0.3222,3.414
457,not_pulled_EV,0.4,0.5123,2.147,0.6452,1.705,0.3764,2.922
457,not_pulled_EV,0.55,0.5672,1.939,0.7007,1.57,0.4282,2.569
457,not_pulled_EV,0.7,0.6181,1.78,0.7512,1.464,0.4762,2.31
457,not_pulled_EV,0.85,0.6648,1.655,0.7982,1.378,0.5207,2.113
457,not_pulled_PP,0.25,0.4696,2.343,0.6169,1.783,0.3135,3.509
457,not_pulled_PP,0.4,0.5283,2.082,0.6754,1.629,0.3695,2.977
457,not_pulled_PP,0.55,0.5842,1.883,0.7306,1.506,0.4229,2.601
457,not_pulled_PP,0.7,0.6336,1.736,0.7789,1.412,0.4698,2.342
457,not_pulled_PP,0.85,0.6784,1.621,0.8223,1.338,0.5133,2.143
457,pulled,0.25,0.8721,1.261,0.9473,1.161,0.7156,1.537
457,pulled,0.4,0.8721,1.261,0.9473,1.161,0.7156,1.537
457,pulled,0.55,0.8721,1.261,0.9473,1.161,0.7156,1.537
457,pulled,0.7,0.8721,1.261,0.9473,1.161,0.7156,1.537
457,pulled,0.85,0.8722,1.261,0.9474,1.161,0.7157,1.537
456,not_pulled_EV,0.25,0.4539,2.424,0.5856,1.878,0.3218,3.418
456,not_pulled_EV,0.4,0.5116,2.15,0.6445,1.707,0.3762,2.924
456,not_pulled_EV,0.55,0.5665,1.942,0.7,1.571,0.4279,2.571
456,not_pulled_EV,0.7,0.6175,1.781,0.7507,1.465,0.4759,2.311
456,not_pulled_EV,0.85,0.6643,1.656,0.7978,1.379,0.5205,2.113
456,not_pulled_PP,0.25,0.4689,2.346,0.6162,1.785,0.3133,3.511
456,not_pulled_PP,0.4,0.5278,2.084,0.6748,1.63,0.3694,2.978
456,not_pulled_PP,0.55,0.5836,1.885,0.73,1.507,0.4227,2.602
456,not_pulled_PP,0.7,0.633,1.738,0.7784,1.413,0.4697,2.342
456,not_pulled_PP,0.85,0.678,1.622,0.8219,1.338,0.5132,2.143
456,pulled,0.25,0.8717,1.262,0.9471,1.161,0.7153,1.538
456,pulled,0.4,0.8717,1.262,0.9471,1.161,0.7153,1.538
456,pulled,0.55,0.8717,1.262,0.9471,1.161,0.7153,1.538
456,pulled,0.7,0.8717,1.262,0.9471,1.161,0.7153,1.538
456,pulled,0.85,0.8718,1.262,0.9472,1.161,0.7155,1.537
455,not_pulled_EV,0.25,0.4531,2.428,0.5848,1.881,0.3214,3.422
455,not_pulled_EV,0.4,0.511,2.153,0.6439,1.708,0.3759,2.927
455,not_pulled_EV,0.55,0.5659,1.944,0.6993,1.573,0.4275,2.573
455,not_pulled_EV,0.7,0.6169,1.783,0.7501,1.466,0.4757,2.312
455,not_pulled_EV,0.85,0.6638,1.657,0.7973,1.38,0.5203,2.114
455,not_pulled_PP,0.25,0.4682,2.349,0.6156,1.787,0.3131,3.514
455,not_pulled_PP,0.4,0.5272,2.087,0.6742,1.632,0.3692,2.979
455,not_pulled_PP,0.55,0.583,1.887,0.7294,1.508,0.4225,2.603
455,not_pulled_PP,0.7,0.6325,1.739,0.7779,1.414,0.4696,2.343
455,not_pulled_PP,0.85,0.6776,1.623,0.8216,1.339,0.5132,2.144
455,pulled,0.25,0.8712,1.263,0.9468,1.162,0.7151,1.538
455,pulled,0.4,0.8712,1.263,0.9468,1.162,0.7151,1.538
455,pulled,0.55,0.8712,1.263,0.9468,1.162,0.7151,1.538
455,pulled,0.7,0.8712,1.263,0.9468,1.162,0.7151,1.538
455,pulled,0.85,0.8714,1.262,0.9469,1.162,0.7153,1.538
454,not_pulled_EV,0.25,0.4524,2.432,0.5841,1.883,0.3211,3.426
454,not_pulled_EV,0.4,0.5104,2.155,0.6432,1.71,0.3756,2.929
454,not_pulled_EV,0.55,0.5652,1.946,0.6986,1.574,0.4272,2.575
454,not_pulled_EV,0.7,0.6164,1.785,0.7496,1.468,0.4755,2.314
454,not_pulled_EV,0.85,0.6632,1.659,0.7968,1.381,0.5201,2.115
454,not_pulled_PP,0.25,0.4676,2.353,0.6149,1.789,0.3129,3.516
454,not_pulled_PP,0.4,0.5266,2.089,0.6736,1.633,0.369,2.981
454,not_pulled_PP,0.55,0.5825,1.888,0.7289,1.509,0.4223,2.605
454,not_pulled_PP,0.7,0.632,1.74,0.7775,1.415,0.4694,2.343
454,not_pulled_PP,0.85,0.6772,1.624,0.8212,1.34,0.5131,2.144
454,pulled,0.25,0.8708,1.263,0.9466,1.162,0.7149,1.539
454,pulled,0.4,0.8708,1.263,0.9466,1.162,0.7149,1.539
454,pulled,0.55,0.8708,1.263,0.9466,1.162,0.7149,1.539
454,pulled,0.7,0.8708,1.263,0.9466,1.162,0.7149,1.539
454,pulled,0.85,0.8709,1.263,0.9467,1.162,0.715,1.538
453,not_pulled_EV,0.25,0.4516,2.436,0.5833,1.886,0.3207,3.43
453,not_pulled_EV,0.4,0.5097,2.158,0.6425,1.712,0.3753,2.931
453,not_pulled_EV,0.55,0.5646,1.948,0.698,1.576,0.4269,2.577
453,not_pulled_EV,0.7,0.6158,1.786,0.749,1.469,0.4752,2.315
453,not_pulled_EV,0.85,0.6627,1.66,0.7963,1.381,0.5199,2.116
453,not_pulled_PP,0.25,0.4669,2.356,0.6142,1.791,0.3127,3.518
453,not_pulled_PP,0.4,0.526,2.091,0.673,1.635,0.3689,2.982
453,not_pulled_PP,0.55,0.5819,1.89,0.7283,1.51,0.4221,2.606
453,not_pulled_PP,0.7,0.6315,1.742,0.777,1.416,0.4693,2.344
453,not_pulled_PP,0.85,0.6768,1.625,0.8208,1.34,0.5131,2.144
453,pulled,0.25,0.8704,1.264,0.9464,1.162,0.7147,1.539
453,pulled,0.4,0.8704,1.264,0.9464,1.162,0.7147,1.539
453,pulled,0.55,0.8704,1.264,0.9464,1.162,0.7147,1.539
453,pulled,0.7,0.8704,1.264,0.9464,1.162,0.7147,1.539
453,pulled,0.85,0.8705,1.264,0.9465,1.162,0.7148,1.539
452,not_pulled_EV,0.25,0.4509,2.44,0.5825,1.888,0.3203,3.434
452,not_pulled_EV,0.4,0.5091,2.161,0.6419,1.714,0.375,2.933
452,not_pulled_EV,0.55,0.5639,1.951,0.6973,1.578,0.4265,2.579
452,not_pulled_EV,0.7,0.6152,1.788,0.7485,1.47,0.475,2.316
452,not_pulled_EV,0.85,0.6622,1.661,0.7958,1.382,0.5197,2.117
452,not_pulled_PP,0.25,0.4662,2.36,0.6135,1.793,0.3125,3.52
452,not_pulled_PP,0.4,0.5254,2.094,0.6724,1.636,0.3687,2.983
452,not_pulled_PP,0.55,0.5813,1.892,0.7277,1.512,0.4219,2.607
452,not_pulled_PP,0.7,0.631,1.743,0.7765,1.417,0.4692,2.344
452,not_pulled_PP,0.85,0.6763,1.626,0.8204,1.341,0.513,2.144
452,pulled,0.25,0.87,1.264,0.9461,1.163,0.7145,1.54
452,pulled,0.4,0.87,1.264,0.9461,1.163,0.7145,1.54
452,pulled,0.55,0.87,1.264,0.9461,1.163,0.7145,1.54
452,pulled,0.7,0.87,1.264,0.9461,1.163,0.7145,1.54
452,pulled,0.85,0.8701,1.264,0.9462,1.163,0.7146,1.539
451,not_pulled_EV,0.25,0.4501,2.444,0.5818,1.891,0.3199,3.438
451,not_pulled_EV,0.4,0.5084,2.163,0.6412,1.715,0.3747,2.935
451,not_pulled_EV,0.55,0.5633,1.953,0.6966,1.579,0.4262,2.581
451,not_pulled_EV,0.7,0.6147,1.79,0.7479,1.471,0.4747,2.317
451,not_pulled_EV,0.85,0.6617,1.662,0.7953,1.383,0.5195,2.117
451,not_pulled_PP,0.25,0.4655,2.363,0.6128,1.795,0.3123,3.523
451,not_pulled_PP,0.4,0.5248,2.096,0.6718,1.638,0.3686,2.985
451,not_pulled_PP,0.55,0.5808,1.894,0.7272,1.513,0.4217,2.608
451,not_pulled_PP,0.7,0.6305,1.745,0.776,1.418,0.4691,2.345
451,not_pulled_PP,0.85,0.6759,1.627,0.8201,1.341,0.513,2.144
451,pulled,0.25,0.8695,1.265,0.9459,1.163,0.7143,1.54
451,pulled,0.4,0.8695,1.265,0.9459,1.163,0.7143,1.54
451,pulled,0.55,0.8695,1.265,0.9459,1.163,0.7143,1.54
451,pulled,0.7,0.8695,1.265,0.9459,1.163,0.7143,1.54
451,pulled,0.85,0.8696,1.265,0.946,1.163,0.7144,1.54
450,not_pulled_EV,0.25,0.4494,2.448,0.581,1.893,0.3196,3.442
450,not_pulled_EV,0.4,0.5078,2.166,0.6405,1.717,0.3745,2.938
450,not_pulled_EV,0.55,0.5627,1.955,0.696,1.581,0.4259,2.583
450,not_pulled_EV,0.7,0.6141,1.791,0.7473,1.472,0.4745,2.318
450,not_pulled_EV,0.85,0.6612,1.664,0.7949,1.384,0.5193,2.118
450,not_pulled_PP,0.25,0.4648,2.366,0.6121,1.797,0.312,3.525
450,not_pulled_PP,0.4,0.5242,2.098,0.6712,1.639,0.3684,2.986
450,not_pulled_PP,0.55,0.5802,1.896,0.7266,1.514,0.4215,2.609
450,not_pulled_PP,0.7,0.63,1.746,0.7755,1.418,0.469,2.345
450,not_pulled_PP,0.85,0.6755,1.628,0.8197,1.342,0.513,2.144
